sound_id,split
64716,train
211707,train
140151,train
96780,train
167538,train
139307,train
42722,val
76645,train
235114,train
30033,train
91077,train
343945,train
254294,train
11034,train
169102,train
54885,train
115413,train
337818,train
251034,val
183346,train
5662,test
146483,train
105834,train
89866,val
187359,train
2889,train
75299,train
276563,train
33123,train
357412,train
41051,train
356875,train
32765,train
65995,test
356584,train
169693,train
6926,val
860,train
65398,train
386103,train
204641,val
211676,train
151717,train
341609,train
72270,train
184635,train
49799,train
198394,train
412806,train
358661,train
419005,train
113290,train
372734,train
236647,train
91557,train
424110,test
126334,train
357663,train
212735,train
343741,train
37890,train
222304,val
169093,test
86409,train
327127,train
145535,test
143956,train
341199,train
125370,train
71864,train
105933,train
91978,val
114106,val
120444,test
144743,val
71662,train
153846,val
106438,train
166793,train
95765,train
22517,train
63966,val
63242,train
167448,train
387162,train
185491,train
387766,train
74926,train
355922,test
36771,train
152912,val
128054,train
76318,train
29453,train
16636,val
67339,train
105510,train
136401,train
373691,test
4057,train
113340,train
107823,test
22871,train
424392,train
86449,train
55904,train
13779,train
44359,val
87071,test
52062,train
26948,train
185733,train
137919,train
154223,train
200887,train
82788,test
355291,train
158649,train
94607,train
77466,test
276574,train
162751,train
259173,val
153283,test
374975,train
12777,train
86452,train
13698,train
28856,train
26548,train
10749,train
455582,train
247907,test
248745,train
76575,train
371382,train
367078,test
383368,val
859,train
59604,train
156710,train
356130,train
253525,test
201814,val
391430,train
121132,train
57388,train
157462,train
8002,train
97033,test
356806,val
220585,train
411542,train
79761,val
73111,train
149180,train
156738,test
329760,train
42725,train
114135,val
82262,train
145803,train
155301,train
8006,train
145482,train
18172,val
66319,val
168875,val
354233,train
14486,train
120669,train
361443,test
204126,train
243415,train
81652,train
1167,train
326851,train
260623,train
47683,train
121764,test
366102,train
147905,train
127562,train
247080,train
57382,train
78845,train
243799,train
38571,train
358260,train
236529,train
14314,train
19085,train
48409,train
183809,train
6833,val
182951,train
10735,train
179200,train
368376,val
420226,train
196084,val
454617,test
107717,test
144336,val
256422,train
418413,train
41050,train
402555,train
415395,train
171046,train
374510,test
55962,test
199151,train
237083,val
28098,train
65716,train
428753,train
257924,train
96802,train
86465,train
11546,train
167243,train
362817,train
250741,train
90290,train
146001,train
178434,train
343418,val
3901,train
150364,val
156673,val
25522,test
335764,val
13235,test
95743,train
111789,train
162089,train
60909,train
415379,train
173907,val
334468,test
344024,train
73103,train
135844,train
54353,train
334088,train
131022,test
236544,train
275466,test
128830,val
4244,train
250715,val
94632,train
97624,train
32157,val
19821,test
58385,train
329116,val
48058,train
102100,val
84681,train
45526,train
337754,train
18807,val
407028,train
105767,train
59615,train
61531,train
28586,val
171072,train
39519,test
216369,test
110920,train
71126,train
42187,train
38269,train
29713,train
40565,train
161367,train
383651,train
145531,train
249715,test
84441,test
137596,val
360786,train
118946,test
56075,train
57995,test
356505,val
10873,train
8239,train
95051,train
254310,val
144342,test
249893,train
24242,train
159998,val
86423,train
63710,train
359507,train
239464,train
12788,train
87633,test
348654,train
108806,train
96974,train
81272,train
39983,train
169072,train
112175,train
95549,train
66134,train
212988,train
88850,train
54422,train
83815,test
99255,train
107737,train
175143,train
396530,train
169805,train
84074,train
95015,train
214589,train
235119,train
80646,train
223272,train
15224,train
168744,train
382855,test
50955,train
63834,train
247179,val
406667,val
193670,train
270753,train
191535,val
156730,test
359243,train
111076,train
27064,train
23078,train
331158,train
91991,val
316895,train
257430,test
27313,train
13644,test
323459,test
137913,train
146464,val
155265,val
11586,train
47285,train
359718,test
142806,val
28490,train
32613,train
114625,train
44649,train
186475,val
427615,test
420629,test
71963,train
205732,train
37285,val
67824,train
29466,val
69546,train
423848,train
126758,train
251150,train
126863,train
123720,train
199255,test
247019,train
40980,train
17697,train
31057,test
381152,test
355910,train
33481,train
19199,val
343942,train
53944,train
316084,train
199037,train
35037,train
373938,train
69947,train
340557,train
191517,train
17511,train
77912,train
26140,val
344553,train
62892,train
219778,train
31738,test
111357,train
125344,train
10491,train
252348,val
193867,train
320300,train
371554,test
113999,train
64815,train
212787,train
93878,train
137944,val
418570,train
470704,train
382833,train
153661,train
378012,val
13896,train
39160,val
331365,train
165229,train
386610,val
386215,train
15355,train
38271,val
182723,train
426596,val
111775,train
341736,test
86681,val
84835,train
66109,train
114168,train
260933,train
245676,train
127563,train
154065,train
119667,train
93299,train
162127,val
13774,val
86472,test
274481,train
16218,train
154295,train
374351,train
343947,test
10570,train
21,train
241498,train
23077,train
393237,test
17508,train
76251,train
40210,train
6185,train
143246,train
378262,train
21119,train
55730,train
12982,train
415016,test
214512,train
22951,train
3112,train
67647,train
236641,train
256417,train
94920,train
35131,train
86396,val
109742,test
99227,val
393911,test
357589,test
164381,train
121567,train
156569,train
425792,val
16026,val
114504,train
315940,test
15718,train
247603,train
420312,train
65810,train
415300,val
131700,train
68424,train
361870,train
484620,val
257002,val
241581,train
6850,val
95386,train
29263,val
94759,val
62148,val
439993,test
3817,train
61849,test
147095,train
374571,train
5644,val
181522,test
131199,train
40531,test
89338,test
276317,test
347927,train
234994,test
89676,train
191090,train
374709,train
329737,train
114492,train
105685,test
248563,train
167753,train
354643,val
50391,train
358073,train
22518,train
399577,val
196058,train
48936,train
379115,val
372052,train
76663,train
85172,train
104767,val
360229,train
74479,val
350334,train
118756,train
234577,val
45114,val
386574,train
50168,train
98548,val
10722,train
759,val
119309,val
84575,train
70320,test
178565,train
40284,train
241924,val
99723,train
122997,train
120587,train
134006,train
173880,val
146207,train
24241,train
372707,test
3091,train
119310,test
28970,train
29493,test
18218,train
144069,train
111015,train
427195,train
168899,train
61513,train
110327,train
102952,train
33648,train
61728,test
35623,train
142471,val
108660,train
86439,train
130088,train
156701,val
196382,train
108417,train
214632,train
38204,train
3165,train
37336,train
195990,train
352612,train
105581,train
78592,train
104815,val
359367,train
154021,train
9559,train
88942,val
193814,train
140821,train
13402,train
356918,train
137151,val
189419,train
18581,train
373785,train
357471,val
387785,test
324793,train
277264,train
327550,train
226407,train
163059,test
331704,train
146517,train
203093,train
103353,val
173193,train
241245,val
29420,train
2611,train
329734,train
73137,train
57272,train
355760,train
84564,train
11081,val
109083,train
265312,train
160376,train
349286,train
18884,train
34662,train
11872,val
270655,val
4573,val
7601,train
34587,train
393459,val
393003,train
168307,train
257777,val
381358,train
231485,train
254391,test
48056,train
337768,test
346328,train
185365,train
89901,train
24632,train
157596,test
128419,train
35129,train
160294,train
116223,train
109115,train
161457,train
86293,train
40985,train
109224,train
63275,train
120359,train
27928,train
48461,train
59461,train
249791,val
277554,train
100007,train
335509,train
357725,train
127298,train
258039,train
68448,train
136947,train
115534,train
348872,train
179907,train
154449,train
214414,val
101553,train
156719,train
364260,train
157432,train
153847,train
22955,train
30941,train
320298,train
11566,train
78796,train
18929,train
156603,test
29031,val
121604,val
222433,train
223051,test
218831,train
18047,test
8541,train
418622,test
22099,val
132252,train
232723,test
137394,val
372586,train
4066,train
315728,train
110379,train
93850,test
157769,test
109558,train
166649,val
247510,train
323079,test
8532,train
28106,train
5819,val
145083,train
151009,val
336771,train
148272,val
2970,train
156945,train
86389,train
248856,train
238932,train
30192,val
373614,test
358074,train
52180,train
411179,test
4405,train
26567,train
167196,test
183347,train
423493,val
148241,train
424057,train
118388,test
373636,train
92364,train
17353,val
105026,test
348864,val
254337,train
150345,train
29272,train
3808,train
113576,train
139097,test
31681,train
36777,test
369082,train
187127,train
251863,val
37345,train
10956,test
107137,val
61756,test
163728,val
105659,test
89664,val
120590,train
12872,val
167675,train
466111,train
187832,train
411025,train
77244,train
23673,train
188000,val
81369,train
257496,train
110404,train
348372,train
150406,train
92916,train
86652,train
23498,val
156818,train
325155,train
42199,train
81325,train
5624,train
1202,test
12856,train
248781,train
187129,val
131107,train
98411,train
272392,train
238870,test
146509,val
355891,train
157914,train
270762,train
40813,train
10974,train
106428,val
386521,train
156740,train
187266,train
188701,train
494956,train
33473,train
137892,test
49089,train
358924,train
274627,train
233296,train
142822,train
127282,train
150035,train
38318,test
21211,train
70374,train
104707,val
114072,train
186391,train
386381,val
52270,test
203917,train
354421,test
25485,train
51415,train
349509,train
188488,train
260388,train
184147,val
5789,test
8745,train
366049,train
280220,train
257105,train
191913,test
387763,train
368601,train
161359,val
325027,train
117576,train
32575,val
151150,train
373676,train
69422,train
359563,test
49474,train
237684,train
52191,val
95035,train
357790,val
38622,val
125271,test
345055,train
90339,train
13015,train
358567,train
16432,train
148563,train
405139,train
146642,val
3857,train
466685,train
253100,val
17546,train
103557,train
63737,train
69769,train
80803,val
42247,test
46686,train
386607,test
65422,train
215749,train
105436,train
115997,train
58997,train
69006,train
15925,train
116923,train
211684,train
386306,train
44264,val
145043,train
10816,val
11938,val
415423,test
19161,test
386359,val
60770,val
29704,train
354902,train
356701,val
477072,train
176037,train
29181,train
333861,train
95389,train
44050,train
70028,train
29244,train
90042,val
97654,train
63045,train
393004,train
86905,train
140680,test
150166,train
107163,train
125071,train
266484,train
88837,test
514,train
40376,train
400113,train
383700,train
369051,train
107274,val
64965,test
110381,train
104607,train
126040,train
8687,train
423342,train
31529,train
3272,val
93874,train
359737,test
12959,train
50318,train
373644,train
93879,train
10690,train
92931,val
24274,val
155361,val
61912,train
115505,train
76293,train
239674,train
87683,test
154780,train
112460,val
36780,train
249010,train
164923,val
477087,test
81997,train
137826,train
422873,train
247975,val
40098,train
340611,train
239717,train
69559,train
115526,train
50262,test
16799,test
149326,train
93925,train
10774,val
239292,val
169729,train
147133,train
331143,test
104088,train
31581,train
253636,train
86976,train
365799,test
74480,train
6985,test
38647,train
36503,train
98195,train
133471,train
175507,train
433985,train
143703,train
54773,test
16203,train
30626,train
315922,val
22967,test
112741,train
105917,train
353923,train
323559,train
2994,train
192245,train
332317,train
418751,train
36852,train
58966,train
45078,train
219021,train
105277,train
28938,train
23496,train
68662,train
201025,train
179672,val
211872,train
102244,val
245064,train
95030,train
48076,train
230124,train
160533,train
336370,val
23651,train
431203,train
32396,val
4157,train
418989,train
247899,val
389987,test
91575,val
128740,test
156526,val
246674,train
447425,train
92993,train
20459,train
328718,train
77743,train
200407,test
209027,test
399494,train
388286,train
109911,train
409150,train
1475,train
98941,train
155214,val
272335,train
246932,train
242981,train
216376,train
92019,train
135639,test
137738,val
23461,train
165225,train
50288,train
17603,train
18710,test
144771,train
52190,train
121203,train
248915,train
333441,train
150968,train
148915,train
143467,train
51315,train
241552,train
259582,train
18368,train
332302,test
137683,train
142624,train
120695,train
94684,train
198463,train
391691,train
98317,train
166963,train
66592,train
155925,test
178219,train
177240,val
210652,val
90621,train
58268,train
61763,test
127234,train
60806,train
374934,val
40387,train
111395,train
113623,train
189402,train
148940,train
164929,train
357333,test
71808,train
367823,train
15226,train
15921,train
78924,train
324645,train
10894,train
85755,train
20192,val
351168,test
268143,test
174135,train
10568,train
90422,test
167180,train
247605,train
42363,train
195343,train
91073,train
73006,train
256438,train
119876,train
46295,train
22758,test
20478,train
22775,train
22181,test
193817,train
137081,train
339643,train
25687,train
416507,train
151550,train
424128,train
37347,train
42344,train
232626,train
373901,val
104231,test
116390,train
61871,train
14029,test
105433,train
13205,train
133747,train
137819,train
116358,test
268257,train
133497,val
235654,train
105626,train
278896,test
347816,test
168483,val
85821,train
137945,train
339613,train
29916,train
67331,val
199235,val
76554,train
345399,val
352609,val
397317,train
355969,train
275071,train
386271,train
10609,train
67650,val
78590,train
78642,test
11022,train
185561,val
111403,train
239760,test
12873,train
36069,train
81278,train
117803,train
333247,train
395863,train
382836,train
2520,train
38104,test
368470,train
90358,train
34688,val
4754,train
419212,train
236525,train
102092,test
144510,test
148461,train
30043,train
24651,test
106784,test
375728,train
1925,train
382950,val
393359,train
174368,test
126167,test
29361,test
257862,train
138937,test
60695,train
69381,train
354371,train
173725,test
77345,train
28851,train
252376,train
418758,test
432875,test
49096,val
128938,train
107209,test
160012,test
379099,test
119907,val
81297,train
332498,val
137424,train
121037,train
127370,train
41425,train
259611,test
477022,train
81382,test
352716,train
56933,train
196060,train
147543,train
326243,train
328857,train
97069,val
44276,test
170448,train
216915,test
104110,train
169581,val
116892,train
169678,train
154692,val
357740,train
198056,train
237698,train
160532,train
167619,train
111086,train
173691,train
150268,train
381476,train
57910,val
74882,test
107735,train
429052,train
36398,val
27386,train
277608,train
146277,val
125372,train
30136,train
373720,test
222303,train
142885,train
336784,train
118996,train
390166,val
182571,train
61181,train
86584,train
51247,train
17942,train
143960,train
352740,train
114068,train
1017,train
170545,train
44702,test
210671,train
28758,test
214006,val
46275,train
207935,train
105966,train
122498,train
341404,train
64190,train
102936,train
146553,val
169094,train
114444,train
155132,val
355985,train
148557,train
354516,train
234092,train
188172,val
330884,train
10813,train
7203,test
413382,val
359859,train
136952,train
346869,train
78745,train
177468,train
126542,test
30133,val
15902,test
89925,train
91135,val
236464,val
35703,train
353036,val
26501,train
351162,train
327116,train
14983,train
254617,test
247634,train
411737,train
149254,train
61859,train
358690,train
186416,val
354187,val
413657,train
111248,val
72269,test
220601,val
237791,train
152997,train
343169,train
199113,train
58406,val
361167,train
236531,train
59586,test
381959,train
92955,train
149942,train
40143,train
29606,train
92952,train
343934,train
113128,train
418905,train
44279,train
77684,test
335930,val
176589,train
79507,train
17732,train
5803,val
134989,train
276217,train
247069,train
31483,train
126571,val
120386,train
112337,train
146945,train
68153,test
144133,train
145657,train
40248,train
145215,test
19013,train
393456,train
382879,train
137908,test
184636,val
333360,train
33295,val
356970,test
422137,train
29385,train
236622,train
111078,train
107739,train
175664,train
92964,val
2528,test
386774,test
87939,train
340897,train
119344,train
36321,train
11468,train
160981,train
48073,train
239516,train
182878,val
2974,train
429064,train
61783,train
56938,test
47049,val
325416,train
374887,val
262974,train
103253,train
112632,train
37164,train
240856,train
31973,val
494131,train
102011,train
148933,val
133655,train
162935,train
96536,train
115826,train
128827,train
141188,val
59577,train
106450,test
102993,train
80782,train
366246,test
72465,train
137697,train
245550,train
79356,train
40258,train
138202,train
94210,val
78749,train
386283,train
67829,train
140031,train
58650,train
61741,train
247747,train
56416,train
44535,train
15562,train
354341,train
354512,val
28541,train
358003,train
20455,train
97632,train
153795,train
41666,test
145575,val
153725,train
170262,train
357086,train
268268,train
71173,train
324485,test
40467,test
377982,test
67833,train
19200,train
181188,train
105475,val
92889,train
4166,train
120671,train
111212,train
355218,val
84083,val
173808,train
424116,train
173601,test
179661,train
369220,train
3418,train
267937,train
278107,train
91981,train
56520,train
41515,train
1370,test
367052,val
427559,train
355290,val
102849,val
137582,test
261512,train
270405,train
150380,test
34667,train
367533,train
86415,train
45950,test
153755,train
386033,test
86352,train
18450,train
407943,train
348887,test
164877,train
19059,train
74380,train
126055,train
119809,train
386287,val
183934,train
177256,train
232837,train
199731,train
259681,test
101857,train
333277,train
232861,train
198965,train
24126,test
47372,test
127444,train
10099,train
362197,train
107213,train
29187,test
159695,train
82048,train
124697,test
364484,train
247268,train
143293,train
146625,test
22329,train
76285,train
154076,test
49850,train
97623,val
53871,train
190627,val
142876,train
14047,train
113512,train
355233,train
353317,test
86394,train
27991,train
275154,train
5694,train
29275,test
375717,train
361551,test
255223,train
51445,train
82814,train
21336,train
352374,train
123293,test
270367,test
417936,val
267984,test
277721,train
194578,train
55113,train
189743,test
374907,train
93964,test
90179,train
246699,test
196066,val
12871,train
212392,train
142875,train
76904,val
69870,train
22953,train
203755,train
26657,train
142612,val
14067,train
11952,val
67425,train
35213,train
491273,test
17931,train
173607,test
108590,val
98948,train
381494,val
99233,train
2453,train
444,val
73514,train
152728,train
80502,train
180661,val
154100,train
96769,train
71241,train
352638,test
148877,train
184673,train
29619,train
81246,train
5315,train
28439,train
92135,train
41357,val
69426,val
45638,train
128840,test
331428,train
136656,train
35539,train
172519,train
192002,train
177882,train
178669,train
148243,val
388252,test
77,train
1148,test
155233,test
156811,train
219766,train
373185,train
347947,train
33919,train
186049,train
53869,train
93300,test
271336,train
48603,train
24762,train
26944,train
337225,train
208689,train
170097,train
2766,train
21623,train
127366,val
59455,train
371562,val
51713,train
153707,train
430821,val
118627,train
192788,val
57197,train
145082,train
20466,train
184470,train
26499,train
400597,test
100426,train
3354,val
213852,train
73099,test
56165,train
33697,train
6023,test
432398,train
59460,train
63695,train
54328,train
20049,val
336592,val
50303,train
424389,train
14076,train
64486,train
92122,val
223420,test
71865,train
75024,train
120454,train
474382,train
149109,val
39086,test
434339,train
150754,train
136943,test
413550,train
148422,test
146235,train
356490,val
426690,train
161642,train
86454,val
433545,train
153951,val
15604,train
184617,train
8534,train
74325,train
40073,train
268968,train
157453,train
137941,train
43983,train
401341,train
246731,train
235168,train
46352,val
45603,val
418011,train
127272,train
199670,train
355909,train
410862,train
93880,test
247492,train
61738,train
85704,train
113129,train
104597,test
103136,train
247117,val
351062,train
105591,val
133456,train
86457,train
210296,val
205734,val
75254,train
38205,train
237516,test
55116,train
15222,train
363114,train
34,train
141697,train
347648,test
98646,val
120655,train
250696,train
8008,test
20457,train
60804,train
39441,train
200026,val
10731,train
354270,train
56404,train
65436,train
380100,train
114437,train
95533,train
193334,val
27407,train
24282,train
239830,train
359681,train
147950,train
104389,test
13018,test
490557,train
276894,train
40032,test
171200,train
132803,val
379017,train
145749,test
247540,val
490712,test
431190,train
17860,train
20079,test
42965,train
3805,train
219253,test
347658,train
204144,val
239164,val
2530,train
366760,train
92956,train
76438,test
424097,train
41695,train
14333,train
132989,train
325858,train
373876,train
542,val
238567,train
245075,train
148247,train
40499,test
219112,train
109544,train
192348,train
402905,train
433921,train
23574,val
199149,train
154917,train
56025,train
3311,train
274451,train
142783,val
21892,train
398038,train
175415,test
177229,train
62361,train
111779,train
480889,val
35722,val
334991,train
241921,train
170466,train
81029,train
71054,test
20765,train
383547,train
146620,test
108776,val
30625,train
337090,test
372776,train
267004,val
357872,test
86414,val
77924,train
34014,train
417226,train
115537,train
366595,train
406694,test
46722,test
74517,val
137564,train
220593,train
120456,train
30280,train
31251,test
254952,train
137760,test
316908,train
147921,test
15160,train
53502,train
187863,test
20762,train
11889,train
53581,train
151386,train
111796,val
377275,train
233810,train
395410,train
41365,test
373655,train
33284,train
162733,train
45056,val
93921,train
36232,test
381274,train
247276,train
110958,val
27555,train
153740,train
163327,train
65518,test
180305,test
477036,train
193347,test
122189,train
89675,test
94405,train
127279,val
173618,train
239862,train
134013,train
327919,train
319234,train
153737,test
57884,train
465781,train
101419,train
83620,train
72836,train
68148,val
477107,train
114328,train
54948,train
183181,train
59260,val
148946,test
81922,train
360174,train
1821,train
86957,test
148540,train
38170,train
39444,test
239336,val
247992,train
405431,train
84413,train
93909,test
396887,train
164174,train
42118,train
161579,val
121221,val
31659,train
145718,val
87,train
347908,train
189379,train
343867,val
246304,train
7542,test
189493,train
139094,val
67628,train
247383,train
55061,train
392497,train
320952,train
155899,train
399085,train
137708,train
40829,train
159294,test
326986,val
273542,train
56977,train
426205,test
116921,test
89684,train
92933,train
48082,val
83483,train
25278,train
65171,train
357515,train
48567,train
104429,val
41083,test
328287,test
150409,train
88903,train
326384,train
59310,train
246987,val
374169,train
246762,train
354686,train
119279,train
474934,val
135847,train
6388,val
96110,train
107711,train
120133,val
249094,train
111250,train
95774,test
7943,train
198256,val
155423,train
380047,train
400356,val
23648,train
33686,train
90250,train
252490,val
132860,train
155770,train
150404,val
148524,train
58100,train
246374,val
52290,val
16992,train
75625,test
93645,train
31168,train
477304,train
28942,train
92822,train
157474,train
92221,train
61734,train
160125,train
107422,test
248777,train
415426,train
168059,train
13713,train
360100,train
95531,train
326412,train
29119,test
211159,val
374069,train
104552,train
152606,test
187365,train
131318,train
6968,test
137936,train
358348,train
374856,train
49317,train
207406,train
221639,test
358041,train
60916,train
6490,train
77710,train
50786,train
343994,train
255659,train
156783,train
149944,train
182984,val
76568,test
66622,train
37349,val
419201,train
412332,train
258102,train
143339,train
84021,train
200386,train
55874,train
119194,train
2215,train
146977,test
250378,val
102422,train
395821,train
53829,train
374509,train
11054,val
192679,train
14474,train
21386,train
157726,train
106859,train
5682,train
156765,test
51397,test
235031,train
390939,train
40085,train
195522,train
343943,val
32245,train
113324,train
236386,train
352186,test
32600,train
2146,val
30032,train
48353,test
239256,train
10773,val
58188,train
357433,val
142757,test
6506,train
40835,train
124829,test
3167,train
113322,val
358168,train
12974,train
2149,train
50310,train
415412,val
10888,train
382831,test
418111,val
62263,test
468009,train
207488,train
45261,val
417774,train
188781,val
325376,train
197257,train
106789,train
159255,val
374572,train
8729,test
172066,val
48716,train
249723,val
28285,train
262442,train
122175,train
363061,train
154783,train
153659,test
15742,train
84095,train
22865,val
398498,train
164803,train
120130,train
318647,val
372650,train
23025,train
110602,train
371971,train
133809,train
373882,train
357992,test
67954,test
116163,val
50180,train
117498,val
70301,train
48978,train
100360,train
68664,train
270918,train
64714,train
208695,val
371652,train
19212,val
64453,val
10852,train
360599,test
166966,test
395492,val
132811,train
28250,val
171647,train
25067,train
76673,train
199277,train
81260,train
147231,train
57047,val
137897,test
124700,val
164366,train
334980,train
372661,train
242873,train
350679,train
153729,train
388594,test
105800,val
47048,test
428321,test
233501,train
5827,train
28961,train
40016,train
6848,val
26285,train
168067,train
72810,train
23062,train
142799,test
38175,train
137478,train
269483,train
398508,train
329963,test
373685,train
39934,train
485390,train
156779,train
70308,val
4224,train
189428,train
125561,train
220605,val
138810,train
187006,train
175401,val
183729,train
247806,train
96093,train
40068,test
54256,train
386074,train
172245,train
71631,train
340038,val
148597,train
213582,train
135703,test
24160,train
130709,val
247342,train
160314,val
189517,test
193480,train
356000,test
184879,train
78384,train
359449,test
208664,train
50152,train
46593,test
104736,test
386290,train
16263,train
67756,train
374505,train
26941,train
76651,val
65433,test
171973,test
232176,train
125065,val
50418,train
130416,test
183058,val
373834,test
29088,train
196081,train
10499,val
50297,train
17901,train
52785,train
98192,train
41580,train
332315,train
155008,train
10097,test
98737,train
102361,val
65672,test
302530,test
16204,train
13062,train
41704,val
55276,test
149776,train
159585,test
10542,train
361438,val
120597,train
14034,train
570,val
275178,val
209,train
120027,val
156821,train
405699,train
6960,test
133890,train
156666,train
68408,test
184696,train
76549,val
189337,train
21066,train
47029,test
58074,train
112152,train
372676,train
343981,train
80194,train
92138,test
76516,train
203377,test
149807,test
6973,val
17127,train
416303,train
425676,train
365771,train
3973,test
49777,train
13072,test
153837,train
160276,val
52630,train
24646,test
355248,test
465759,test
42342,val
42348,train
57669,train
128705,train
38110,val
57475,train
114203,train
413620,train
21890,test
143299,train
118334,train
154781,train
109845,train
447685,train
410237,test
20093,train
145815,train
153608,train
166481,train
426038,val
114170,train
91449,test
248952,train
28671,train
86662,test
108313,test
420263,train
79148,test
10935,train
123590,train
121008,train
371786,train
193673,train
160268,train
81936,test
204118,train
40823,train
325585,test
76429,test
359258,train
383635,train
8665,train
124486,train
110159,val
188367,train
56979,train
163419,test
66619,train
340504,train
126007,test
113383,train
146714,test
65873,train
120661,train
257483,val
42286,val
18515,train
168123,test
424726,train
50307,train
233974,test
199144,train
360481,train
248598,test
104549,train
3802,test
156365,val
43161,val
156568,train
328699,val
34648,train
221599,val
360603,train
325461,train
49538,train
114013,train
185138,val
64781,test
193761,train
90423,train
16598,train
81996,test
30031,val
116896,train
108402,train
183065,train
231991,test
13252,train
137052,train
77728,train
167525,test
174043,train
111786,train
86094,test
156816,val
169229,train
132010,val
62273,train
16667,val
358057,train
13032,train
105845,val
43555,train
381506,train
48397,train
172588,train
88895,train
23537,train
11932,val
29251,train
16375,train
102478,val
31490,test
124922,val
213985,train
356888,train
216814,test
69690,train
19159,train
406664,test
144224,train
180541,train
64711,train
183156,test
346521,train
354510,test
370,train
404317,train
12712,train
179991,train
332314,train
39832,train
215682,test
254868,train
330044,train
20640,train
91672,train
382854,train
72150,train
54808,train
15856,train
20453,train
28859,test
153726,val
48565,train
373783,train
181634,train
184490,train
242963,train
13457,train
377525,train
156810,train
22952,train
432405,val
103355,train
36047,train
188955,train
247129,test
481101,train
96030,train
13469,train
18229,val
232840,train
87636,val
368456,train
128235,train
41148,val
99891,train
57696,train
82931,val
119938,train
94402,train
34074,val
150591,train
155243,test
162666,train
386734,train
247765,train
372701,train
336407,train
493223,train
87289,test
28934,train
72277,train
199757,test
373661,train
148274,train
155210,train
22109,train
62516,train
41978,train
155262,val
71104,train
15239,train
247250,train
142826,train
354860,train
34277,train
105584,test
324205,train
79609,train
328660,train
274097,val
117415,test
246840,test
11017,val
355917,train
192269,train
26922,train
268126,val
168515,test
223006,train
31266,train
242498,train
69817,test
98150,test
50503,train
47371,train
12693,val
418582,val
139820,val
382336,val
31826,test
42137,train
395631,train
340564,test
48719,train
81689,train
156885,test
97236,train
55731,train
114108,train
256886,test
337824,train
182543,train
70032,test
135719,train
477028,train
363242,train
146519,train
134970,train
96167,train
113265,train
104733,test
111948,train
391686,train
27417,train
20929,test
146578,train
5870,test
270689,train
208849,train
72891,train
344992,train
16629,train
180949,val
132905,train
102516,train
386538,train
239390,train
137917,train
171016,train
142305,train
419894,train
418399,train
127508,train
76097,train
86388,val
65687,train
101572,train
76491,test
174879,val
389,train
182524,train
12776,train
86141,train
82267,train
188145,val
142688,test
420266,train
153944,train
257813,train
432102,test
95534,train
378683,train
14990,train
58625,test
19165,train
11599,val
382940,train
257867,val
37907,train
148863,train
158597,val
17609,train
30627,train
28977,test
131131,train
119258,val
352715,train
10947,train
345134,val
263750,train
105463,train
29233,train
29192,test
26889,train
359005,train
65271,val
374074,train
83408,train
364485,train
69224,train
30950,train
33143,train
355216,test
40402,train
23086,train
33003,test
246968,train
382536,train
43779,train
193866,train
64252,train
93309,val
182969,train
271335,train
39731,train
121560,train
24044,train
58515,train
167167,val
383778,train
13466,train
78589,train
141816,test
220568,train
72838,train
81880,train
10539,train
38962,val
9660,val
21052,train
21678,train
416241,train
89921,test
168959,train
26946,train
152370,val
4080,val
75064,train
50306,train
77584,train
81987,train
239058,train
200930,train
160743,test
117978,test
14387,test
40431,train
79483,train
20155,train
27310,test
374105,val
171456,train
5100,val
241579,val
383695,test
96104,test
3924,train
64293,train
386380,test
367826,train
105644,train
263951,val
378173,test
388284,train
140829,train
156850,test
153503,train
65934,val
38610,test
27856,train
186423,train
357216,train
91610,train
10897,train
37182,train
69604,train
173939,test
59012,train
134957,train
247757,val
68017,train
325379,test
274866,train
477016,train
31754,train
123994,train
72843,test
13868,train
9056,train
126465,val
64471,train
371981,train
416379,train
337001,train
76814,train
50241,train
61707,test
268788,train
50192,test
402859,train
166368,train
208109,train
171511,train
424393,train
371908,train
107520,train
69097,train
238017,train
20840,train
348405,val
180173,val
386249,test
232622,train
68658,train
89131,train
4629,train
127736,train
124396,test
32199,train
145274,train
29887,train
97023,train
26509,train
114337,train
339989,train
23965,val
163412,train
359953,train
114332,val
32589,test
13453,train
146542,train
240980,train
183661,train
74464,train
125125,val
186316,val
150410,train
109913,train
14080,train
165471,train
125177,test
153905,train
55993,train
13872,train
115236,test
55009,train
182800,test
190951,train
169385,train
50088,train
143251,train
79775,train
61716,train
26942,train
42815,train
135835,test
50242,train
87634,train
96347,train
199297,train
50326,train
22084,train
199897,train
29142,val
394071,test
240324,train
325013,train
4582,train
52179,train
246356,test
247882,train
426204,test
63467,train
138473,train
373995,train
98231,train
141376,test
357004,train
19153,train
141179,train
8190,test
408763,train
348234,val
76299,val
98382,train
30039,val
142824,train
58873,train
17422,train
403646,train
161317,train
162975,test
258148,train
55311,train
369078,val
251110,train
317101,train
38538,test
175489,train
76813,train
29096,train
98792,train
386609,val
236563,train
52880,train
173675,train
360091,train
170950,val
164390,train
12976,train
354892,train
61399,val
244339,train
181919,train
137540,test
166322,val
172453,train
340520,train
274066,train
136279,val
358645,train
374872,train
211096,train
131174,train
358158,train
38206,train
31823,train
316648,train
56909,train
39671,train
168303,train
396157,train
82471,train
119562,test
236680,val
