sound_id,audio_emb_path,text_emb_path,confidence,class,class_top,title,tags,description,audio_text_sim,is_high_conf_4_5,is_conf_5
157475,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157475.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157475.npy,4,ss-i,ss,0276 Café_at_Ewha_area.wav,"field-recording,voice,korean,music,seoul,korea","Café coffee shop at Ewha university area. Music. People talking in Korean. 20120528 Zoom H4n <a href=""http://cityfieldrecordings.blogspot.com"" rel=""nofollow"">http://cityfieldrecordings.blogspot.com</a>",0.5011932849884033,1,0
157491,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157491.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157491.npy,4,ss-n,ss,"Cañada Real, Arevalo, Ávila","dogs,ambience,cars,field-recording,evening,cricket","Field recording from the Cañada Real from Arevalo, Ávila. Recorded with Zoom H2",0.4844851493835449,1,0
157514,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157514.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157514.npy,4,fx-h,fx,0277 Applause.wav,"applause,clap,cough,seoul,field-recording,korea","Applause at the end and at the beginning of classic music pieces in the Concert Hall of the Seoul Arts Center. 20120606 Zoom H4n <a href=""http://cityfieldrecordings.blogspot.com"" rel=""nofollow"">http://cityfieldrecordings.blogspot.com</a>",0.6280739903450012,1,0
157580,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157580.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157580.npy,3,ss-u,ss,parqueescatebord2-017.wav,"Granollers,field-recording,skateboard,park","El so que es pot escoltar és d'un skater fent el seu hovi. Esta gravat al park municipal de Granollers. Aquella vegada feia molta calor i l'skater estava mort de sed. Aquesta gravació ha estat feta amb una Zoom h-4n. ... In this sound you can hear the sounds of the hoby of this man, skating on the board. It's recorded with a Zoom ac4n.",0.6060085892677307,0,0
157596,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157596.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157596.npy,4,fx-n,fx,rain medium drain MS.WAV,"rain,field-recording,medium,drain-pipe,ambience","Unprocessed recording of medium intensity rain ambience. Includes sound of water running through drain pipe towards the end of recording. Can also be used as front in 4-ch surround together with ""rain medium drain XY.WAV"" file.",0.331981897354126,1,0
157599,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157599.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157599.npy,4,ss-u,ss,walla market croatian XY.WAV,"croatian,market,field-recording,walla","Unprocessed recording of market walla. Language: croatian. Can also be used as rear in 4-ch surround together with ""walla market croatian MS.WAV"" file.",0.47370094060897827,1,0
157611,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157611.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157611.npy,3,fx-m,fx,Exterior_Chainsaw.wav,"cutters,exterior,field-recording,chainsaw,foley","24-bit, 96kHz recording of petrol chainsaw revved up, recorded using Tascam DR-100, pair of AT Pro37 cardioid condensers.",0.3927924931049347,0,0
157642,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157642.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157642.npy,4,ss-u,ss,Tokyo Construction Site.wav,"drill,iron,concrete,weld,building,cement,worker,tool,steel,build,saw,machine,construct,hammer,scaffolding,cut,tools,site,frame,girder,Japan,Ginza,mechanical,construction,clang,workers,Construction-site,Tokyo,field-recording","Recording of an active construction site in the Ginza area of Tokyo. Perhaps because it is Japan, the construction workers work silently, without a voice heard or a radio played. Mini-disc",0.47901830077171326,1,0
157643,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157643.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157643.npy,3,fx-n,fx,0285 Cheonggye_stream_3.wav,"field-recording,korea,seoul,river,water","Water from Cheonggyecheon stream. 20120608 Zoom H4n <a href=""http://cityfieldrecordings.blogspot.com"" rel=""nofollow"">http://cityfieldrecordings.blogspot.com</a>",0.42023175954818726,0,0
157658,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157658.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157658.npy,3,m-sp,m,4 bar loop2.wav,"4-bar,drum,reverb,On-Road","4 loops taken from a single On Road project, each loop is 4 bars long, at 125bpm. Sounds closet to Hip Hop.",0.5146538019180298,0,0
157726,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157726.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157726.npy,4,ss-n,ss,120606T060630Z DESOLATION RIBEIRA ABAIXO VERY QUIET SOUNDS.wav,"field-recording,biophony,birds,soundscapes,naturecordings","Very quiet morning, no wind, no protection, ms stereo mkh 30/40 with emberiza calandra as principal and some insects. Audacity Gain 40db",0.40217259526252747,1,0
157735,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157735.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157735.npy,3,fx-n,fx,Fire intensified with bellows / Fuego avivado con fuelle,"weekend,chimney,chimenea,dr40,ambiente,tascam,live,fuego,fuelle,fire,field-recording,bellow",Recording of a chimney while fire is being intensified with bellows. Fuego en la chimenea mientras es avivado con un fuelle. .... WAV 24 bit/48 khz Recorder: TASCAM DR40 Internal mics,0.1675928235054016,0,0
157739,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157739.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157739.npy,3,ss-u,ss,bopride salaborsa.mp3,"bopride,soundscape,gaypride,Bologna,people,crowd,parade,outdoor",The huge gay pride parade approaching Piazza Maggiore. Recorded with a Zoom H2 by suonidibologna user: fabio iaci,0.40264490246772766,0,0
157769,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157769.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157769.npy,3,ss-n,ss,2012-06-09 salmon butte birds edit.wav,"bird,ambience,ambient,outside,bird-song,rain,nature,relaxing,field-recording,owl","A bird I have never heard before in the Oregon forest. Near the beginning an owl can be heard as well, but mostly it is the rain and this mystery bird singing away. Recorded with a pair of AT4021 mics into a modified Marantz PMD661 and edited (removed some thumps when rain hit the mics) with Reason. Geotag is somewhat approximate. Can anyone tell me what this is?",0.33343732357025146,0,0
157770,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157770.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157770.npy,4,sp-p,sp,before-after_remix of 157736__timbre__remix-of-83102_(MF-obscenity).flac,"whisper,voice,sexy,f-word,AmyGee,mother,Amy-G,swear,83102,157736,mf,obscenity",Before-after whisper effect applied to Freesound #157736 (remix of #83102),0.6074233055114746,1,0
157819,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157819.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157819.npy,3,fx-ex,fx,1000101.flac,"voice,speech,vocoder,weird,151268,electronic,zero,one,number,tekgnosis,binary",heavily processed man (tekgnosis) saying one zero.,0.40337714552879333,0,0
157820,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157820.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157820.npy,3,fx-ex,fx,01110010011100111.flac,"electronic,voice,weird,speech,number,tekgnosis,151268,one,numbers,vocoder,zero,binary","vocoder applied to man (tekgnosis) saying ""one"" ""zero""",0.4707789421081543,0,0
157911,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157911.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157911.npy,4,ss-u,ss,Occupy Toronto at New City Hall 22 Oct 2011.WAV,"occupy-protest,street-protest,crowd-sounds,occupy-Toronto,field-recording,Toronto-city-hall,Canada,Toronto","Field recording made at the Occupy Toronto demonstration which gathered in Nathan Phillips Square in front of New City Hall on 22 Oct 2011. ""Human mic"" technique is in use. The Occupy Toronto base-camp was at nearby St James Park at this time. Roland R05 sound recorder and Sennheiser MKE400 stereo microphone.",0.46175113320350647,1,0
157914,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157914.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157914.npy,3,m-m,m,Occupy Toronto St James Park 2 11 Nov 2011.WAV,"St-James-Park,street-protest,Occupy-Toronto,field-recording,Canada,Toronto","Another clip recorded at the Occupy Toronto base camp in St James Park in downtown Toronto, 11 Nov 2011. You can hear the sounds of the occupy protesters as we walk through the park. Roland R05 sound recorder and Sennheiser MKE400 stereo microphone.",0.22667622566223145,0,0
157919,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157919.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157919.npy,3,fx-a,fx,"Bee on flower, some background talking.wav","bee,insect,buzz,outside,talking","Close up recording of a bee on a flower, I had the mic input level turned up to max to see if it would pick anything up, I couldn't hear it at all, and it sounds pretty good! Shame about those inconsiderate people in the background. ""Hey I'm trying to record a bee over here!"" is not really something you can get away with saying to strangers.",0.5389086008071899,0,0
158435,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158435.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158435.npy,4,sp-c,sp,Logans Pub May 2012 - Atmosphere - With foosball and pool.wav,"field-recording,public-chatter,vancouver-island,logans,pub,ambiance,purist,tavern,drunk,crowd,alcohol,bar,stereo,crowd-noise,canada","May 31, 2012 - Atmosphere - With foosball and pool; Victoria BC, Canada (See Geotag). Start of the evening, approximately 30 people in the place. Ambient bar noise; People laughing, talking, drinking. This file has a bunch of people playing foosball and pool. Gear: Zoom H2N - Built-in MS pattern.",0.573247492313385,1,0
158526,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158526.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158526.npy,4,fx-o,fx,Tearing paper,"paper,tearing,tear",Tearing paper in different durations,0.6344267725944519,1,0
158592,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158592.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158592.npy,3,ss-u,ss,0295 Mullae_park_football.wav,"field-recording,korea,seoul,football,korean",People playing football and talking in Korean. Golf in the background. 20120616,0.44062501192092896,0,0
158594,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158594.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158594.npy,3,ss-u,ss,0293 Mullae_park.wav,"field-recording,footsteps,voice,korean,seoul,golf,korea","Golf. People in Mullae park, walking and talking, kids. Birds. Some traffic. 20120616",0.48380136489868164,0,0
158597,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158597.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158597.npy,3,ss-u,ss,0298 Park_and_sports.wav,"field-recording,birds,voice,korean,laugh,badminton,seoul,korea","People playing badminton, laughing, talking in korean. Kids, children. Birds. Some traffic. 20120616",0.5236722230911255,0,0
158601,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158601.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158601.npy,4,ss-u,ss,0315 Small_tunnel.wav,"field-recording,footsteps,voice,korean,cars,seoul,korea","Cars, people walking and talking. 20120616",0.34609881043434143,1,0
158604,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158604.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158604.npy,4,ss-u,ss,0314 Basket.wav,"field-recording,basket,traffic,seoul,bicycle,korea",Playing basket and talking in Korean. Intense traffic in the background. Bicycle. 20120616,0.3639589846134186,1,0
158610,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158610.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158610.npy,4,fx-v,fx,0309 Train_over_bridge_from_below_3.wav,"field-recording,metro,seoul,korea,train","Train, metro passing over the bridge, recording from below the bridge. 20120616",0.5905699133872986,1,0
158612,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158612.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158612.npy,4,fx-v,fx,0307 Train_over_bridge_from_below.wav,"field-recording,metro,seoul,korea,train","Train, metro passing over the bridge, recording from below the bridge. Some people talking. 20120616",0.471802681684494,1,0
158627,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158627.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158627.npy,3,ss-u,ss,glasgow airport in the arrival area.WAV,"glasgow,crowd,field-recording,scotland,airport",Pretty uneventfull recording of the arrival area at Glasgow airport. PCM-M10 recorder.,0.15534363687038422,0,0
158628,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158628.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158628.npy,4,m-si,m,Hammond Tonewheel Organ,"gospel,music,jamming,Organ,Tonewheel,Hammond,leslie","Hammond Tonewheel H-series Organ with Leslie cabinet. Recorded with a Zoom H1. 16bit/44.1KHz. Because of the Creative Commons license, Please remember to put my username in the credits.",0.632601261138916,1,0
158649,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158649.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158649.npy,4,is-s,is,QuickPowerChord3.mp3,"power,electric,chord,guitar",A quick power-chord recorded on my new birthday-practice amp.,0.3352411091327667,1,0
158746,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158746.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158746.npy,4,fx-a,fx,"A pig grunting, grumbling and falling asleep (France, Limousin)","BEL120524T33,ferme,blume,aphrodite,eat,sleeping,grumbling,pigs,limousin,french,grumble,grunting,field-recording,eating,falling,france,grunt,sow,sleep,pig,felix,sows,farme,belleprade","A pig grunting, grumbling and falling asleep. Close recording of a pig, in a french farm in Limousin. The pig is calles ""Aphrodite"" and is an old sow who won't finish into a plate! Sound recorded by a MS setup Schoeps Microphone CCM41+CCM8 Sound Devices 552 mixer + Sound Devices 744T recorder MS is encoded in STEREO Left-Right recorded in may 2012 Sound Reference: @BEL120524T33 The same sound is available on soundcloud: <a href=""http://soundcloud.com/felixblume/cochon"" rel=""nofollow"">http://soundcloud.com/felixblume/cochon</a> more sounds on <a href=""http://www.felixblume.com"" rel=""nofollow"">http://www.felixblume.com</a> Please rate the sound or comment it if you like it !",0.5575093030929565,1,0
158772,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158772.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158772.npy,4,is-w,is,Dino Call_14.wav,"sfx,organic,deep,effect,oneshot,didgeridoo,short","short didgeridoo ""shot"" with some reverb. enjoy",0.5542764663696289,1,0
158782,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158782.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158782.npy,4,fx-a,fx,SC_Katydid.wav,"carolina,south,katydid,Insect,insects,field-recording","I have a couple of Bradford Pear trees in my front yard. I have noticed a Katydid singing in one of the trees every night. I recently purchased a Zoom H2 and this Katydid seemed the perfect subject to try it out on. It is being answered by another one some distance to the right, and the Zoom did a great job of picking them both up!",0.5530939102172852,1,0
158971,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158971.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158971.npy,4,fx-o,fx,All My Money.wav,"low-rumble,wipe,Promotion-FX,radio-fx,Imaging,Radio,FX,change,coins,money,bump,rumble,hit",all the money in my pocket recorded with my sennheiser and ran through adobe audition.,0.16414912045001984,1,0
158973,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158973.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158973.npy,4,fx-o,fx,Chopping Wood_01.wav,"chopping-wood,ax,split,wood,chop,lumber,cut",Chopping up some logs of hardwood with a heavy splitting ax.,0.29090243577957153,1,0
158980,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158980.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158980.npy,3,ss-n,ss,HugeThunder_02.wav,"loud,pour,crack,boom,splash,rumble,water,lightning,rain,thunder,deep,bass,pitter-patter,cats-and-dogs","This is a pack of the very best recordings of thunder I made through April and May of this year. Many very loud and impressive thunder cracks, sometimes peaking the capabilities of my Tascam DR-03. Lots of good bass rumbles as well, and, as I always mention with such recordings, the actual file is much better quality than the preview, and be sure you have good speakers or headphones when you listen to them.",0.489104688167572,0,0
158982,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\158982.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\158982.npy,3,fx-n,fx,HugeThunder_00.wav,"loud,pour,crack,boom,splash,rumble,water,lightning,rain,thunder,deep,bass,pitter-patter,cats-and-dogs","This is a pack of the very best recordings of thunder I made through April and May of this year. Many very loud and impressive thunder cracks, sometimes peaking the capabilities of my Tascam DR-03. Lots of good bass rumbles as well, and, as I always mention with such recordings, the actual file is much better quality than the preview, and be sure you have good speakers or headphones when you listen to them.",0.4626414477825165,0,0
159008,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159008.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159008.npy,3,fx-o,fx,Shell_9mm_luger_03.wav,"bolt,round,handgun,clink,rifle,bullet-shell,ching,magazine,dink,bullet,eject,shell,ding","A large pack with a nice variety of bullet shells landing on the ground. (Just for you action film people :D) I would like to note, however, something went wrong acoustically when recording the big .30-06 shells dropping to the ground (I think my recorder was too close when they hit) and so they have some weird tones going on in there. Aside from that, the endings of those files are relatively usable. If anyone can explain to me what went on technically, I would appreciate that as well. All shells were dropped onto clean concrete in a closed environment, as to maintain the best possible quality level. (I had film work in mind when creating these.) Recordings were made with a Tascam DR-03, direct to uncompressed 24-bit .wav files (Which I have uploaded them in as well.)",0.5210919380187988,0,0
159255,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159255.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159255.npy,3,is-e,is,Yamaha PSS-370 - Sounds Row 3 - 07.wav,"Yamaha,PSS-370,Keyboard,FM-synthesizer",Recordings of a Yamaha PSS-370 keyboard with built-in FM-synthesizer,0.44931861758232117,0,0
159294,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159294.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159294.npy,4,m-si,m,Yamaha PSS-370 - Sounds Row 3 - 20.wav,"Yamaha,PSS-370,Keyboard,FM-synthesizer",Recordings of a Yamaha PSS-370 keyboard with built-in FM-synthesizer,0.615947961807251,1,0
159401,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159401.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159401.npy,4,m-m,m,RisingTide.wav,"loop,music,synth,tense,intro,fight,excite,oscillation","Synth loops and drums, tense intro track, can be looped for a repeating background pattern or laid over the top as a tense theme, maybe used as a joiner in a faster track",0.4052361845970154,1,0
159407,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159407.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159407.npy,3,sp-c,sp,rep2012 Altan Crowd.mp3,"chatter,soundscape,ambience,Bologna,people,crowd,field-recording,outdoor","Bologna june 17th 2012 during ""La Repubblica"" festival. People gathered under the Voltone del Podestà watching maxi-screens broadcasting the work of comic strip writer Francesco Tullio Altan. Rec: Zoom H2 - suonidibologna user: fabio iaci",0.522896409034729,0,0
159435,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159435.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159435.npy,3,fx-v,fx,0320 Engine.wav,"field-recording,traffic,truck,seoul,korea,engine","Engine from a mini truck, motorbike and traffic. 20120620",0.18525919318199158,0,0
159436,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159436.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159436.npy,3,ss-u,ss,0319 Machine_and_traffic.wav,"motorbike,birds,traffic,machine,field-recording,seoul,korea","Quiet machine, traffic and birds. And a motorbike. 20120620",0.46789082884788513,0,0
159439,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159439.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159439.npy,3,fx-h,fx,0324 Children_and_speaker.wav,"scream,field-recording,birds,footsteps,voice,korean,english,seoul,korea","Children playing and speaker with information in Korean, English, Chinese and Japanese. 20120620",0.5341554880142212,0,0
159543,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159543.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159543.npy,4,fx-v,fx,highspeed train passing.WAV,"ringtone,railway,fasttrain,train,ICE,spooky,field-recording,highspeed-train","A track for all you trainspotters! An ICE fasttrain passing Montabaur / Germany station with quiete a speed. Makes a pretty spooky sound, as the train seems to come out of nowhere, especially as the tunnel exit wasn´t far from the place, where the recording was done. Sony PCM-M10 recorder.",0.5905519127845764,1,0
159585,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159585.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159585.npy,3,fx-a,fx,Luscinia svecica (Varakushka),"nature,birdsong,forest,birds,field-recording,bird,trills,varakushka,wood,field,recording,svecica,singing,spring,song,Luscinia","This is a small birdie, the distant relative of a sparrow - but it is less, more beautifully, and sings much more interestingly. On Latin it is called as Luscinia svecica, and in Russian - varakushka (варакушка).",0.5380586385726929,0,0
159695,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159695.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159695.npy,3,fx-el,fx,Huge Monster,"experimental,creature,weird,processed,recording,robot,roar,dark,sound,sci-fi,beast,horror,big,fx,monster,synthesis,sound-effect,sound-design,artificial,huge,field-recording,film,soundscape,alien,sampling,deep,oscillation,crescendo,heavy","Augmented field recording, sounds like a huge monster from an alien world. Roaring at intervals with crescendo. Could be percieved as robotic or a machinical being. Source recorded with an iPhone 4. Heavily processed. Perfect for film sound effects.",0.43740445375442505,0,0
159777,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159777.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159777.npy,3,fx-n,fx,silv3.wav,"msbb,new-years-eve,rain,midnight,fireworks,churchbell","A rainy New Year's Eve at midnight. This file was recorded with my MS/BB-Procedure, a method to improve the spatial hearing in the vertical level:-) For this recording i used 1 x AKG Perception 420, 1 x Shure PG81 and 1 x Audio Technika AT2050.",0.39469173550605774,0,0
159987,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159987.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159987.npy,4,ss-u,ss,0329 Traffic_motorbike_engine.wav,"seoul,traffic,field-recording,car,motorbike,korea,engine",Traffic in a road in Naebang. Medium low traffic. Some people walking and talking. Motorbike engine on. 20120624,0.44702789187431335,1,0
159998,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\159998.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\159998.npy,3,ss-i,ss,0333 Seoul_Jungang_Market.wav,"motorbike,market,voice,korean,seller,field-recording,seoul,korea",Seoul Jungang Market. People talking in Korean and television. Motorbike. 20120629,0.5627086758613586,0,0
160004,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160004.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160004.npy,3,ss-u,ss,0338 Market_entrance.wav,"field-recording,market,voice,korean,traffic,horn,seoul,korea","Jungang Market entrance. Traffic, people talking in Korean. 20120629",0.5236647129058838,0,0
160005,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160005.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160005.npy,3,ss-u,ss,0337 Fish_tank.wav,"field-recording,market,seoul,korea,water",Fish tank at Jungang Market. 20120629,0.41578951478004456,0,0
160012,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160012.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160012.npy,4,ss-u,ss,0339 People_and_motorbikes.wav,"seoul,footsteps,voice,korean,field-recording,motorbike,korea,engine",People walking and talking in Korean. Motorbikes passing by. 20120629,0.49299898743629456,1,0
160017,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160017.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160017.npy,3,ss-u,ss,0347 Traffic_at_Sindang_2.wav,"seoul,traffic,field-recording,cars,motorbike,korea,engine","Traffic at Sindang. Obstacle in the road in the background. Motorbike, cars, car engine. 20120629",0.4934445023536682,0,0
160018,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160018.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160018.npy,4,ss-u,ss,0348 Metro_transfer.wav,"field-recording,footsteps,voice,korean,seoul,korea","People walking and talking in Korean in the transfer way, line 8 line 2 at Jamsil station. 20120629",0.37526753544807434,1,0
160040,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160040.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160040.npy,4,ss-u,ss,castleguimaraes_ambience2.wav,"soundscape,castle,talking,voices,crowd,field-recording,portuguese","Recorded in a Sunday in the Castle of Guimaraes, Portugal. Turists talking in portuguese. The walls of the castle provide a great ambience.",0.4991205334663391,1,0
160041,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160041.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160041.npy,3,sp-c,sp,castleguimaraes_ambience1.wav,"soundscape,castle,talking,voices,crowd,field-recording,portuguese","Recorded in a Sunday in the Castle of Guimaraes, Portugal. Turists talking in portuguese. The walls of the castle provide a great ambience.",0.39391323924064636,0,0
160125,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160125.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160125.npy,3,ss-n,ss,stonehouse_fafe_ambience.wav,"wind,field-recordings,soundscape,crickets,countryside,wind-plant,nature","A wind plant and nature ambience mixture in Fafe, Portugal.",0.28895363211631775,0,0
